source_id,target_id
388750,526388
675910,238742
12776,285142
421191,292947
805557,150176
654218,57495
901224,520569
695919,986082
1014250,1547367
182619,182571
317440,958451
407176,131340
55928,62318
92902,83064
436232,448738
706837,687182
203172,202410
420932,625255
2397,812840
351860,124022
563748,313477
806809,718972
1103034,42245
310019,506833
184510,508357
931433,931417
55826,160431
130207,153023
78895,782901
389646,105187
890788,633533
470890,877480
962052,261786
833504,1182045
549958,742425
241578,700171
1111026,824205
189,64580
646311,224974
684694,179034
323401,323400
586788,363618
841655,1619052
386821,66364
102835,51042
549122,63251
360855,557703
381620,1296061
103123,158324
1101633,1160986
35792,473236
214833,11864
64191,329690
502806,38955
364645,50822
126565,368086
573861,1136706
147126,917801
45164,50701
578258,682195
813140,812071
77272,285375
620765,881060
312159,54453
1299617,385984
378948,108897
499318,531257
1272879,468896
602929,325823
388251,193522
251675,127645
787357,79782
688073,367529
506530,375424
320431,31387
689442,385556
201466,222518
428879,195197
202071,24063
8643,97761
1297838,518583
864365,1533690
1259702,1111917
85509,572107
566574,445761
978905,214073
105531,82658
611004,747470
298621,578229
279442,422755
191207,8853
1217773,1307734
88143,71053
389154,392441
270268,465216
262735,790144
916739,613945
716,8042
203882,670361
326621,353477
1038245,1180439
75021,3301
369034,553110
82020,263378
234720,35500
716536,189362
180088,242542
486819,271299
1067412,573066
766529,146707
1438316,744257
213989,821108
33272,164160
173795,113968
560392,831339
1194335,720178
403310,193895
91867,289844
1066102,181353
313631,87954
414277,389203
271442,423031
222923,106918
280609,325251
375120,203861
352570,1382233
971929,204891
542983,299306
602179,1156405
39356,10227
534421,115679
234144,451062
64139,36094
201625,55741
94674,370687
290517,223528
641926,978293
805697,38589
42805,540112
579202,759095
287482,126239
327775,165657
148277,380414
343181,1016203
667983,1533361
762931,766339
38415,218395
167068,219110
449400,600965
266063,63370
622723,6603
259318,1140092
118740,266059
446814,108986
812791,591308
463495,711492
139772,505311
142842,219001
84799,805282
160212,487531
109305,152453
580937,581178
583728,378582
362058,115019
423301,291140
451997,57602
165456,688027
1345511,369804
986379,1267085
1126344,1250534
247166,265779
153663,241795
293826,98369
479960,527565
704223,553497
677813,88451
658607,594803
299844,91925
580712,47580
530492,59973
78937,513941
1185981,342861
564957,1117447
400094,132397
1249964,346644
855336,917410
403445,1023117
343693,279483
191569,162806
452601,30482
296828,115907
452079,491853
327329,374054
711596,88865
921326,510242
638224,1256647
525986,554838
108847,112929
103980,456972
269562,274086
728649,151987
623874,623853
701651,281285
212443,544682
173712,25178
425014,151608
692788,450255
341412,665288
147883,202293
355487,205549
339817,385672
132310,90631
441465,67371
435238,820056
70675,741232
54845,78065
398208,767849
953304,132700
84792,53588
939496,786339
372275,546665
305934,294000
1134008,590385
162083,550923
609088,215718
277519,135524
552838,638991
815876,205590
268352,428413
281999,178318
147079,439560
563769,235814
212093,760269
304424,742736
936990,606660
32406,222761
359743,1240721
650114,67203
517080,591243
461965,347777
577443,512429
271938,312217
441441,114359
862850,626563
637957,609787
93899,257186
565637,798257
207247,423465
482727,478726
347215,1265688
181340,790108
871452,13301
925076,424076
42318,124466
565367,552374
523823,224610
762509,252364
398512,1129503
712037,1415247
110623,134501
461151,411013
269023,271606
261862,260352
696215,1178439
595514,135415
218307,218462
88730,255072
382068,313744
532593,1098431
155128,78221
706870,844462
1019939,417075
839813,93265
578779,101142
238577,43162
1625706,1220874
168143,488068
61240,684580
250557,326968
1374637,349104
514668,255917
713962,67180
86724,223015
206886,183962
117398,83489
50145,83252
290996,279332
196378,164268
248563,530846
746954,322482
1195121,417574
1201164,702468
21890,264590
531712,538037
336248,829341
399420,399492
1055321,491560
324792,324854
108008,9241
249683,634947
1558643,1354309
104571,405348
497193,505773
295548,36876
432471,862689
205306,270434
21770,234908
247700,539809
14706,52680
861773,176002
305162,320951
117392,86650
789733,320727
656417,113554
692016,203141
421886,712424
608616,577241
690264,293673
402418,672575
892983,831656
12708,98394
152101,462518
303388,1224820
195457,175070
398692,1308809
365830,23816
315275,363500
956602,746030
918355,596894
959156,949478
177961,227258
34075,458272
388873,81387
890592,1284771
640236,285729
1246235,537848
376843,65737
519671,75393
951874,131949
566748,271182
425775,38265
257976,133724
54922,8082
652556,89083
620593,787461
189,82233
535530,195990
18482,1708
330902,467207
712247,1459536
635622,567134
288472,105761
834975,137375
967352,152626
1567181,525051
71933,747124
586299,326414
1088270,1067318
224140,351741
15075,278815
424925,257241
126475,30769
999049,152734
918708,119555
175207,173764
222128,907239
931858,815307
342716,287146
74805,4231
297454,292732
753896,397240
28027,21810
214073,1012574
86484,814576
727683,603295
781112,1053320
43346,459106
437229,344190
34030,280590
453772,839019
112624,901041
512269,211943
111441,117071
101808,304135
35804,342785
541266,669127
105277,527313
986170,1057466
255645,711639
63507,627356
815217,202156
705408,1458099
160625,183889
581564,28532
18651,22706
2608,26921
134479,376087
538455,278351
685950,686340
290621,228272
30228,306223
44342,825271
874663,386112
772292,772159
68004,726632
242595,77932
376563,512236
200375,727876
1442356,750318
664031,914443
1006900,576398
1068050,778109
381049,313255
132178,147071
579756,47702
521992,526290
37367,223393
720445,170605
282272,566426
305228,362362
259196,359488
92466,34541
185753,76537
418654,418653
443101,363236
141100,237718
695718,761035
581373,581558
18307,18295
196393,547332
574402,128740
432371,109710
279868,507753
417287,1181111
709248,556061
842468,842523
233051,126534
251499,33294
311844,538416
489932,1134063
224418,283355
224648,1079845
99780,509791
992799,992909
317039,330841
178298,647983
147272,104470
160740,650237
987967,211052
190201,372969
859125,684233
1392627,535489
1088492,1272484
605539,266094
506442,91715
489759,351843
1323854,421675
246126,324729
1265150,327527
761048,253380
1159717,1217029
348365,178560
277652,55854
45909,552571
520252,315023
28247,288962
157592,363622
729312,779592
231119,827148
509961,504929
150948,209131
897606,458859
36140,477263
507512,172130
100899,111663
234413,159364
64294,145261
158625,40888
27443,68652
85882,119912
356878,1394983
904700,114041
33408,150765
340179,1087957
644467,112069
844982,166783
891835,586337
198471,74265
643953,427529
1117387,813793
778930,950385
206512,137473
931332,235951
534156,472757
27356,349848
152382,86981
301336,430690
611855,336748
789041,1370083
514665,767057
187966,928929
1202454,229133
230760,230628
86764,80249
422361,559962
677382,300569
421104,282123
778849,195915
1263727,1315003
591787,852156
146588,293164
154671,12601
225468,448867
739346,863498
684369,1449923
629856,158903
179868,874995
802733,503934
721165,494446
599522,1282175
28560,8618
817268,435092
711490,546347
1025507,1352977
390134,942229
81188,256241
493451,139088
742179,1239056
969686,166878
111701,80906
1017021,299866
72981,343193
592196,584670
1087492,995917
474400,820263
117954,67345
66595,104285
921295,575043
317929,110396
657620,248027
10599,98161
1267105,644836
368556,824256
649630,463351
141606,363044
518086,1366680
122644,98194
168479,175413
46633,139392
470222,235160
311295,411043
398030,750122
605907,662599
650633,111711
461647,481915
83074,8570
665005,323986
61099,120096
643850,593896
933748,550060
990297,169876
17876,246399
489751,629880
925808,335488
42008,173722
113614,280461
1178646,389283
181383,349843
486981,744581
505427,1063234
186001,313527
1287860,387787
334354,634075
528081,239928
672255,876634
416984,1240845
1559884,1343763
3864,257
843356,1541283
665824,535350
102841,20919
912802,327999
1046013,1054022
657009,494303
900600,700358
290609,104289
385402,528290
567462,240297
1254774,825277
254422,716402
184852,406421
872902,698554
292557,355163
357874,181392
248150,1208497
212931,507168
640846,513645
44172,231234
1451080,691994
48759,588679
564059,513712
635471,178692
675319,368779
142391,715438
283514,664088
232153,217196
1561608,1080100
867161,663666
387173,425068
695277,30948
138828,342780
464123,461929
326176,144180
193102,46017
546631,192257
514191,539103
707837,110757
327633,491402
120566,131317
244818,301831
938360,733058
10430,26674
647090,1034013
115739,531935
178037,93917
440963,383829
709488,602476
205955,87773
588685,341223
105612,31929
39460,489155
172871,733225
49461,147943
412338,248554
604238,301721
279943,179439
588741,588671
53678,52180
204891,692644
258193,714281
6049,19494
566089,1405785
29953,10347
558378,501150
617661,853267
15340,182281
634635,340625
144010,377374
587275,610913
664647,367255
300325,474199
836230,1089197
416674,452006
101287,103760
461788,1119369
1354418,885700
311407,54973
578075,458253
186519,186523
576748,11552
274852,33695
181400,333268
526947,79953
612421,683610
872485,103391
1221388,1587079
1016393,160701
64654,7459
16044,284970
317991,135539
1085424,276091
738665,775353
417997,222764
173620,212129
168811,174290
162843,533933
460406,668102
138401,622870
379802,1010526
319216,328059
257577,801382
976816,292285
165614,703271
823020,711834
235208,703577
485294,37088
656587,605350
35682,302622
1124169,485086
133403,883936
692666,618192
239267,668938
527162,718140
324651,657738
326754,58581
461732,257807
578106,571469
525076,783878
712885,873548
127839,61048
181340,453656
505640,195249
297051,672104
494371,1282799
280021,748630
750856,511221
267003,365607
778465,595385
136722,119570
17840,77845
52055,36249
988,2125
672601,371384
81775,240028
605403,702381
704370,891425
1450402,666078
693171,172177
951683,317392
672027,668980
299200,74874
670090,643107
248645,55284
241697,406090
852125,140857
246699,246828
497569,302976
1081473,314461
248579,614390
428770,235337
549734,335528
103473,77038
2295,6577
381947,172516
213338,168982
38997,74141
301616,910387
76647,193859
914948,1320521
756431,616235
988901,352007
691337,705943
496210,589066
1107310,690118
403580,766851
8434,160496
141948,274717
670031,59438
98550,93815
126829,228195
74909,194794
747586,1421137
630311,356292
388032,39637
392706,1304320
264370,264346
577457,355925
572987,176230
37254,106055
97998,305671
279340,418197
860349,971473
195107,672059
797046,444
1372674,503631
594431,66570
552871,194778
472182,386657
186107,37331
524305,426286
52976,122958
17020,16855
158906,679701
131755,181097
3839,28156
690910,789660
216099,159470
77356,104852
748586,72406
35549,403411
176233,106560
613521,1081913
424025,534267
96005,50312
448038,300748
824886,787241
47133,576280
37352,100747
110425,730671
1544173,1001207
805647,307986
1245030,1010354
553412,423086
390131,500973
128622,343787
550778,264345
276425,279078
968924,969349
1019197,493249
383482,576358
263140,291858
292007,1214405
1267508,49016
83821,767473
114932,99799
366130,315750
164058,202102
400164,554160
38175,263158
618930,1013626
38128,335858
431402,1134256
826246,802982
566154,372654
361021,654366
842792,1449093
635096,1366656
789890,985848
161458,34606
158182,403819
708702,485606
15075,3790
910216,261946
135530,101769
116972,33134
283753,283730
75555,286990
404476,460979
322690,176180
363943,866409
371878,282535
1030502,342782
475726,1468552
588661,748357
571444,531722
130377,132241
86336,309007
1488956,1027138
122019,183139
426416,146562
226311,286795
352267,808003
118648,710337
72076,676009
1098530,670784
158217,92217
163546,197082
241793,130820
299479,140600
527978,963029
1314695,770238
737099,1393976
282489,595563
510197,510067
132645,34760
612156,178399
588047,367731
302727,472961
333355,383833
285211,228224
333250,109390
117973,326865
44261,222133
532058,297410
127671,376489
553981,232177
752159,541348
262696,72118
1064273,817442
554460,819455
21702,344067
536403,307527
1365993,837887
768134,99070
515621,145396
242681,27501
1204680,1086969
236642,506244
53513,1236253
802297,803692
238039,541475
436600,447959
299542,17504
158323,21246
822987,159733
374194,715305
362138,369442
1068583,206696
147712,147717
811937,375531
387803,476017
822660,483353
504101,513593
1506882,844769
723424,601462
986165,608652
131254,496471
283667,381856
351643,1377694
232264,801021
841734,42366
447876,405314
288733,114288
489064,1207673
362932,633740
1557925,1061112
250099,948382
435676,542742
371959,299787
352001,97003
536515,367968
292945,721497
1391291,1587900
647867,364975
260262,315628
667593,241325
434634,752958
423161,288919
748198,762840
2703,63402
258820,1067416
85942,4145
509297,334807
341250,331391
1135468,1572451
300523,804909
1015784,428211
35553,52744
332047,682280
400946,233612
555392,872696
759808,524367
852826,90199
533424,276572
347685,154612
221646,271740
1148750,1268432
272175,361732
46263,106646
72661,281843
309182,741489
539343,845219
615451,615551
3232,38968
251261,251302
578779,481678
100438,1181022
1196958,738917
1057694,183051
267163,14367
347067,302222
442072,879232
392782,333958
1752,709201
248908,75087
1191813,820951
123186,729508
359514,663127
205891,164643
312926,311345
570458,1251868
437793,946614
580320,335275
291896,124033
31474,430610
1076632,802751
759353,788822
491385,193523
31986,416611
879812,222393
858701,785105
238759,568393
686522,608510
333000,490812
341684,76452
1043131,679169
4152,97826
693214,201118
595815,292889
325104,54293
168979,785533
446968,411187
712497,575520
872499,454326
973129,994557
1006088,1412838
137687,216469
443694,611675
306341,525588
20907,303594
735233,401378
235419,629730
74545,253256
351777,705091
104287,280976
827004,106644
401820,414067
266189,321444
46,13427
1123367,535489
915166,237871
598092,794294
612513,480509
120771,67565
18097,52966
612781,668938
576348,1031755
116587,407884
135387,238392
270042,60943
130828,83096
80328,3990
138492,249529
833645,610035
855813,97288
956448,133868
171897,313354
509597,383518
7603,94339
130629,516031
533119,110432
967415,842756
659919,255004
745395,520491
223327,479900
209093,648022
705314,876689
977030,978500
317117,119352
1229165,226686
1052539,462010
98377,108045
1384256,521478
430068,122851
313051,39957
188339,481255
261001,503541
740703,727113
69847,308803
1284310,1596467
1184928,579033
233613,152121
451727,399331
401028,567991
207149,745401
544458,37362
1097263,248191
408747,672191
598772,636779
66289,1486498
253224,128688
657331,1077311
71194,743136
96201,205282
661595,501109
553332,193537
264884,751456
217456,218064
304810,368018
808653,384996
933523,522698
508789,128787
554497,918952
185529,426009
760690,74437
492352,413354
251350,205552
171452,598602
1379309,1422102
601918,546235
1155669,418732
174088,255441
267248,32052
438559,32637
1145687,232586
642912,293843
233328,294309
519869,302930
568966,1016545
594701,594614
1031501,688447
560315,82599
676788,979179
575741,699346
1057787,750491
805515,166944
46172,46292
368078,90747
544770,1012455
282286,324982
170855,899115
283036,297294
824663,88661
621126,1140802
624733,92809
556616,1179366
728033,587368
274638,622222
104961,458618
97637,328483
497065,180992
734168,217814
411049,332715
631117,358471
671634,495080
258944,127779
56578,48164
94857,24414
4336,335
521049,244964
693757,208075
29813,796
45546,175511
494801,344552
64835,123772
434510,1166060
652981,516270
241025,241095
809403,1497335
525519,1281944
393943,459750
193465,133450
834010,703267
43811,190251
89605,596141
56897,310013
227692,430603
1342107,86231
566139,169311
358066,103379
184111,390183
160056,639394
358372,224840
1087335,529905
16632,5174
513211,287665
488264,495709
570236,46427
738787,397659
70174,244542
1180118,443719
36713,481960
252601,164580
656021,317034
1830,142719
223422,421329
660915,894173
803492,1022001
259377,117878
563314,220280
804613,536839
324882,179020
606459,1094271
1083027,345212
74405,132199
581945,256451
634021,638531
388270,404756
1404825,627303
626275,732962
211992,906481
42629,542968
18353,134966
1071926,994087
714036,423561
297001,54841
579889,271175
428240,388886
302177,235200
858469,479444
460520,66405
158246,619075
205330,193658
1590297,802902
660597,253543
231005,231008
292462,294581
557039,611161
770972,995023
214646,456651
125087,174080
64138,557965
10295,426073
735327,305103
239010,745845
120873,757588
10456,10147
666013,58792
448853,556346
1469292,747423
234253,408338
957014,414321
64825,706009
1214240,1481890
454118,1344300
140499,769266
491252,441908
594514,847200
341482,374435
258016,175676
213642,654825
519550,746780
23845,33838
1021276,575180
402389,88385
493609,519753
378071,693823
130201,88901
261249,703696
265050,354797
22964,89031
716693,314325
308411,92828
249299,255482
87191,99107
270004,66609
1284465,1297883
88223,3617
564574,335304
32711,301894
523853,1047270
155781,286195
394566,471297
304783,1169689
1027898,54363
383125,478594
819308,87688
403066,11452
1389,8651
1031777,1551571
1104681,89818
377966,315271
1005013,559268
876892,190170
530917,556477
314157,423523
638009,459281
1439822,1538060
19434,130609
1117008,722343
675616,646625
336733,157318
67100,70733
1525973,1338572
657418,421658
358487,294224
540564,870904
217250,393206
82515,489531
161207,225098
821835,235947
300154,163175
965141,1069048
73490,340132
128231,898278
967789,194837
487360,684950
206078,367330
887458,427927
1138584,1572997
504939,51454
155692,531940
314831,18997
1075653,331955
557667,739946
251371,266728
858058,643568
879093,879860
294959,234799
541770,1101211
1009457,794805
299557,367470
482691,511226
118444,140291
421457,258072
399867,305896
774404,269802
42625,268380
694029,359282
343646,830126
535823,529283
583331,339987
1070585,1559782
96104,460547
1279097,374152
99817,62836
349961,1199205
555364,234845
1041536,1058423
636500,926575
80747,788738
978746,162983
309727,456213
324110,241594
512020,743516
661421,311600
658998,464192
1319643,198787
195789,52376
554129,702431
18790,2050
369480,369336
1280691,621999
13494,7619
1088644,521115
464577,71751
620955,309004
133492,898117
435242,780081
359480,114031
90923,10187
12492,39179
6482,8992
126568,259873
726746,940631
172758,316105
288920,414744
958838,160687
54948,54729
638933,686416
100611,830906
17774,311652
589906,297324
826554,826587
1167547,904583
202456,143681
300622,17414
539825,795060
720788,67019
860993,163907
318908,131439
536482,792886
80127,5049
269781,538315
869744,618243
406886,762506
156151,320326
712069,376091
204392,149704
557591,1121222
204895,400814
1241770,648165
146759,495862
510966,689403
281072,313500
605912,51258
642449,471401
357918,287874
151483,355898
155269,353245
414169,99895
293411,37672
515915,941772
1160099,1160224
452195,210350
697108,774997
744987,153812
211564,211238
547121,802954
693350,416184
61148,253853
187678,635222
765106,176662
485761,495251
771098,1048980
411113,423079
1314990,920916
717707,570871
471012,262243
436056,1478749
1181935,1506757
1711,9040
82730,1026941
509676,352061
456378,149924
63869,313616
598486,510308
875690,1148722
645182,456797
686336,185917
1105567,352839
714358,196928
673856,159423
62990,307325
87632,288634
744491,545936
177101,1057599
179809,181179
909192,1023864
410815,416583
570189,98209
262312,362594
1220424,626372
654656,296595
118188,324403
158629,64316
153040,425559
68079,292965
209483,219989
181067,233855
123764,344177
217144,1122698
58326,436235
597914,450084
1475365,1523485
377419,892551
7557,14235
655592,518308
402493,257182
1225774,81803
817870,1106613
825098,392286
71799,160431
106183,368194
427084,297601
442230,935883
422216,1324448
847363,920425
558610,174267
350436,251156
185057,123348
190259,286193
791875,249420
449815,353801
422350,562496
819917,87876
955084,427474
578827,187232
622109,549967
27277,394921
1051669,603016
453032,683836
751008,463102
47981,389232
144584,6632
664870,796338
128505,365878
128940,732759
772787,521900
34431,461047
1011901,350321
447283,555025
103939,704144
135751,458498
1231471,831563
36972,467528
243793,999610
223505,425052
459731,807101
233699,43316
640121,337511
958465,291258
735761,98402
184424,481354
1135278,546774
255914,715634
82032,95072
561402,144659
428312,229658
455317,846917
857935,364099
1216333,1468762
862520,64048
510263,513237
71656,90017
349467,359745
1241209,72406
199233,74016
539585,42673
288069,1172724
413384,862077
81467,60383
927463,659037
818805,87536
22690,32880
922524,380361
231079,617624
103498,598974
654830,774959
1180111,261392
275419,47353
587341,606573
545860,548163
10767,220754
9045,5377
711129,545219
871305,790056
1155184,240059
601833,346552
140030,515888
451394,139574
234466,72667
121876,553243
97337,127932
216680,52773
831334,225409
71158,71162
436737,737673
29525,413191
717406,561793
90911,432723
483942,486775
920844,166877
869911,286905
632706,1437230
1007519,1007783
171082,467107
1092456,846841
594048,583729
879999,351022
69673,810512
183974,283100
432227,129319
429678,148260
666078,1223343
217439,1332214
159672,299590
201102,86306
23025,29543
171870,649401
1306941,467425
1513236,1235295
40819,173803
1044291,1044303
276215,853777
778051,143364
653273,653775
410564,810507
524080,630160
127259,153687
267666,538988
718504,874538
937152,530127
612355,208012
65714,585489
436061,243534
171149,281598
170959,140542
190450,264114
282261,366972
461192,912988
84351,624587
178896,835752
342998,69521
439319,476717
121256,814117
821034,822476
120286,201479
31810,31814
58435,82024
595942,1336142
1227488,1243860
270074,60248
1112952,525694
115069,907641
574405,645414
686911,298490
423724,133145
578810,578807
352896,764534
500691,94230
303182,378592
228297,109666
338710,21573
131535,307421
58180,493216
66882,384491
320680,104097
387592,77953
5432,119932
604479,161066
36525,7370
351323,385104
121930,122556
29385,163195
454630,180689
100113,862974
77312,225205
988284,213361
97034,98968
210979,475012
5944,21460
393466,58071
1044787,225315
854969,458157
636678,336905
312568,705079
367460,61026
225270,945671
740866,901159
608764,142215
608004,93501
272830,174639
653650,747077
967891,414339
162853,155995
324357,324509
112118,177366
1004164,487720
525341,1282604
93514,545352
85042,67410
813900,334370
698948,871783
189814,38369
1297720,539445
749547,355777
268196,49853
29599,250231
603221,1035862
1100144,972625
73361,5743
76655,157637
184906,259737
213223,781306
199976,602384
564075,840065
312109,239719
487080,114309
686596,635265
1249161,937397
978226,196922
531935,869227
262749,986432
17726,3475
544180,218826
96931,134484
976131,422403
512089,1139978
59184,462820
1052367,682404
994630,899241
468342,554751
225993,138899
448616,174353
538822,187107
548533,149882
200238,515903
290694,474580
213770,629536
654806,347270
1600032,678756
745563,694702
536994,64936
219614,76691
770705,83290
548815,54148
374381,626974
103116,407485
286509,629247
234529,759944
403526,838448
1055350,1053460
107762,66273
639976,224795
1398516,1523175
828270,157638
37565,10185
229275,885370
426861,600019
194664,943573
884120,785218
1025936,954286
245229,246456
91776,680388
670603,271758
78712,415769
383148,914797
1033478,865931
295538,295495
346264,322721
177463,176339
518108,926300
200786,239385
540337,873171
1145,32
206431,31285
956035,343456
319576,965246
262116,264013
73681,288410
1194067,744200
224624,752240
240275,3953
202190,1051464
243737,1021553
355196,285383
694921,61980
921726,421031
298019,38629
422004,465754
247973,289170
457271,506678
47652,918
914001,733365
232516,281459
778763,1133313
256048,521434
118377,490419
255067,697480
98517,336095
711137,104528
1288297,373027
451857,332646
813635,154966
450937,889031
477763,762580
651483,117678
911399,285780
237539,651837
313983,130609
255854,429969
1150244,382346
10885,24639
1268581,742459
508749,123636
570481,342010
176015,740445
1355227,1349655
16296,12223
194040,254698
183740,582262
58838,666399
413201,29451
506443,1097542
233703,192700
114547,465798
54553,634473
183171,612237
551489,1016098
71486,229719
171586,360007
859166,181018
371819,369369
710418,706482
569322,128839
580514,1184541
437493,292513
275128,1017736
204055,164707
468735,370428
167747,207276
577333,417347
164088,1024057
424936,755750
421896,559483
420768,435364
1359237,1624440
96865,98399
797471,36067
859932,436663
376643,433134
776024,382656
89184,277322
296897,506502
195333,859134
1031070,1031069
111491,102960
121195,84721
201048,9617
84595,688590
121965,738114
255315,1173846
826061,225169
907660,244353
916,27240
736282,187444
154381,373262
1092298,412004
468873,620055
668285,688011
160586,322254
216729,160638
815650,896818
71507,3979
139771,150263
228485,237557
412233,746538
100547,100543
135306,118021
176254,333933
1152083,1575567
1107299,1032204
391732,569162
107439,227768
29396,1847
379690,789021
237117,245581
48184,514360
555543,514545
420090,57948
280476,1402690
165748,555958
987098,494165
414986,846480
33625,713818
664511,198217
35419,301459
1109220,1062385
364163,198317
182012,392726
119372,619124
180716,441447
551198,109117
561981,174589
505375,603380
647891,217747
594282,835884
503962,503910
1439394,638013
426938,239049
392497,27242
159855,27690
173359,288949
307974,61104
117711,118306
70691,141582
310,5542
473943,1029802
276302,1010874
471884,258853
142329,109944
613927,58524
396823,27711
300890,120809
291146,919727
676587,176523
492208,654077
1332096,1492258
880158,106247
880700,642492
134395,836489
349065,326257
173526,210569
117578,460081
63139,696887
469433,452762
561268,203464
222714,450331
918996,1034442
844900,1507035
833468,169715
304668,252014
1230359,205785
73116,13273
755478,562504
42152,217308
505091,214157
464060,442452
281605,325437
832004,586135
447196,123992
512617,320029
716118,673976
687314,930686
529781,1084341
456416,497380
723470,518946
653960,1041883
67677,724076
469837,193475
89573,118964
1612951,1435884
72877,433740
916122,574582
558553,564156
584633,48089
212841,877510
135941,417065
509889,507356
87722,463371
434882,902795
970005,396123
1299048,569374
724967,678091
508778,352792
181082,284254
225996,591769
98711,20024
866543,398531
617434,705686
1268,20410
346056,56180
199046,116634
142735,141016
151508,89460
638934,78716
542098,630525
790918,492835
636084,367477
1337732,727548
256834,796776
274314,60517
141361,356567
948498,1107079
247190,117805
147168,25994
140932,6222
224817,225623
512520,964472
667917,205868
389992,581677
727980,619429
72193,748594
839630,257226
551231,687683
379982,25820
93343,85845
592068,450449
7644,41675
212922,186312
34413,1136
1005916,713117
1187261,1368383
513727,126447
664779,171167
165059,663022
139127,35826
231202,424018
109115,107828
218568,427955
855250,303644
147716,148262
1003582,184145
593817,167855
848063,497708
1032639,295710
1081081,653173
21051,91691
1156658,873446
15950,66184
573930,1194015
621236,412919
57968,248870
673696,491149
781179,394942
826712,271046
396320,173489
172499,661442
81589,144114
311265,212136
145208,172820
169921,76939
97870,1830
233425,85402
625071,165709
174376,31964
2226,50923
638433,534566
456277,390111
635246,474674
909121,171331
649359,288565
435978,468872
831409,612164
127386,368887
244392,255941
198307,310941
417321,703116
441648,1336297
184346,41105
1042214,491023
522818,785964
773644,434285
18666,18779
423015,622410
86809,37031
1360511,618762
99067,94169
59948,236941
1580588,1181274
1470204,1243369
124239,127293
301002,335634
433712,666662
583391,49155
949604,934322
484679,546629
541910,799238
366384,1053044
556712,341234
55828,855442
34008,335949
107640,184091
242102,51972
1090545,906083
81519,76760
518004,721953
442123,442060
1031741,684739
962040,168274
640427,1440131
134341,307919
408275,748768
832037,505141
120826,339257
222605,631137
231039,326524
629904,449050
589359,206267
294878,88983
132175,5867
24705,234787
375946,581669
319134,432945
519945,967392
535671,630613
596477,274842
960004,342785
55048,182491
290395,542767
105121,195050
964699,341061
1487539,1487553
485508,1270162
160522,863723
61292,1596113
65014,310600
853117,192869
514093,239314
400394,117744
430540,419214
446335,157808
526876,317326
291578,260673
78034,243939
360913,266443
340267,537150
293119,92538
1103218,204988
38508,331766
77939,9397
1231725,509349
478710,510568
32821,2249
35802,127225
307603,545197
217649,936334
236428,71014
13490,255438
803652,864864
105639,4727
404239,154669
372617,676112
325194,384089
40651,13269
85591,64293
649958,1063790
1153843,340931
92397,224261
170399,572609
70984,1891
324422,592982
100701,388076
274409,51521
1058763,107916
408810,403315
303057,761355
66660,678169
16012,12285
22205,7922
12431,9628
164957,191146
321393,227363
1129447,483003
345337,542737
801697,801781
481964,235259
283626,1539257
408914,692549
1132778,1306163
250572,94492
184376,252076
538960,485960
863522,350717
412215,462305
617985,502881
182508,161368
495303,83172
212727,794346
1117002,843759
913343,910948
386803,697573
611976,571680
967493,315559
903380,640233
65866,517551
790699,286409
694026,906581
493129,635617
212229,53017
924555,524614
1558596,1001061
301293,483731
441902,205714
53050,589479
1156087,1156105
323889,240103
173940,249894
1133002,445544
32256,75253
132088,422774
78300,86103
130172,64522
547107,43597
932367,317255
55548,33842
480231,457818
117435,632799
144607,981393
341467,1131069
146030,748171
1098492,774531
412014,806805
98136,137969
266166,552009
995019,586201
82893,296627
67712,269350
101951,129173
551170,367626
647421,215635
461889,428244
20626,26631
788435,80080
1180717,183657
156231,297725
810585,822266
742910,1124888
62274,688813
35857,105111
113583,903622
315510,577900
112581,308328
178764,1061795
375956,370298
16090,44970
297835,208085
24528,371625
318725,510249
872884,335025
390648,114295
662359,455964
234599,223557
505324,331524
747817,412017
130490,112753
666860,261529
285192,325674
118392,701339
1146057,623391
112165,316181
526216,616110
118085,257192
262528,261246
222935,1094833
1079928,1126268
1308522,1589776
923398,767999
328855,1248870
271739,665879
966932,185448
812239,338240
712018,146908
660626,414902
220138,10925
432055,671760
311161,70497
170612,462283
951273,125228
54873,863176
367227,67224
558877,422008
66758,68471
236537,193317
305643,197857
288739,358248
1399613,52558
550392,416163
1054232,889130
36538,5028
156859,458710
320198,251291
273312,273211
172753,341899
289689,132527
796334,850428
1098225,255480
1303896,415832
223661,62916
117131,877999
1020770,668577
154799,548788
376311,606008
117646,5052
199437,548130
371974,933506
358942,350500
387856,780696
1161901,587836
319198,322208
791184,128970
1064427,193446
91855,318929
124540,131212
343729,44277
1601748,1403056
702104,625454
418865,875608
325179,165111
52473,24145
430548,643171
242834,778692
619495,69729
375388,435578
541895,1395399
7236,46309
219076,521135
931862,123923
290395,86479
803995,486307
270719,666163
123525,481443
813509,834937
104721,104778
234122,451109
750059,535691
814732,257801
127380,649428
692453,458136
29148,305481
294944,362523
553331,501057
871288,102636
361397,35721
204154,405301
108249,102430
301419,160642
229382,347504
562188,938802
385561,806478
475585,620187
35770,9603
310628,83508
213964,571521
176085,383334
419337,289895
59589,423506
580399,72333
1052761,428390
634760,671751
333611,150288
26536,16320
696452,634050
623407,53468
142220,58252
230223,108202
1086750,678622
802367,83936
928783,412163
451813,1015591
587780,1123570
422857,716961
1630460,513148
170319,219949
